"Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
-0.55899,-0.071572,0.82608,24.984,-79.054,-23.201
-0.37532,-0.35319,0.85697,24.714,-78.669,-23.233
0.42942,-0.73705,0.52188,22.723,-78.615,-23.101
-0.9364,-0.12572,-0.32765,10.401,-78.357,-23.083
0.19947,-0.9735,0.11186,32.62,-78.707,-24.059
0.18282,-0.97995,0.079228,32.626,-78.781,-24.699
0.36733,-0.93007,-0.006872,31.551,-79.041,-24.621
0.19729,-0.96804,0.15482,33.047,-78.594,-23.822
0.17979,-0.97766,0.10889,33.287,-78.679,-24.598
-0.072993,-0.49484,0.86591,24.058,-78.572,-23.356
0.21531,-0.65374,0.72544,23.18,-78.591,-23.237
-0.93746,-0.0051991,-0.34805,10.697,-78.615,-23.857
0.20535,-0.97705,-0.056539,31.953,-78.939,-25.661
0.19908,-0.97733,-0.072092,32.839,-78.797,-25.885
0.25049,-0.96782,-0.023961,33.462,-78.688,-25.313
0.3671,-0.91779,-0.15131,30.936,-79.229,-25.506
-0.88019,0.16772,-0.444,11.085,-78.364,-24.643
-0.85091,0.32095,-0.41587,11.396,-78.467,-25.44
0.1883,-0.96318,-0.1919,32.394,-78.748,-26.715
0.24045,-0.95602,-0.16792,32.945,-78.696,-26.454
0.32324,-0.92718,-0.18933,33.539,-78.504,-26.459
0.21648,-0.96365,-0.15657,31.31,-78.957,-26.552
0.32749,-0.91275,-0.24421,30.247,-79.269,-26.395
-0.83157,0.37581,-0.40897,11.646,-78.803,-26.375
0.25481,-0.93281,-0.25484,32.98,-78.621,-26.752
0.26123,-0.9369,-0.23235,31.686,-78.702,-27.633
0.25778,-0.92853,-0.26718,32.367,-78.591,-27.394
0.27557,-0.90863,-0.31377,33.01,-78.414,-27.359
0.24627,-0.9608,-0.12732,30.642,-78.96,-27.427
0.31678,-0.93557,-0.15609,29.572,-79.247,-27.369
-0.82944,0.26936,-0.48936,11.914,-79.108,-27.187
-0.54504,0.7137,-0.43996,12.476,-78.165,-26.949
-0.73634,0.45245,-0.50308,12.603,-78.741,-27.851
0.28266,-0.8969,-0.3401,32.37,-78.439,-27.847
0.3391,-0.92885,-0.14915,30.99,-78.787,-28.276
0.37937,-0.88802,-0.2598,31.467,-78.593,-28.292
0.38191,-0.84288,-0.37908,31.913,-78.335,-28.469
0.3005,-0.95343,-0.0259,30.124,-79.053,-28.338
0.3367,-0.94123,0.026725,29.079,-79.359,-28.439
-0.73523,0.35378,-0.57817,12.85,-78.793,-28.293
0.45875,-0.8461,-0.27142,31.299,-78.539,-28.744
0.50081,-0.85026,-0.16202,30.719,-78.808,-29.148
0.62155,-0.63092,-0.46434,31.412,-78.145,-29.436
0.37726,-0.92605,0.010295,29.764,-79.212,-29.297
-0.71401,0.4763,-0.51315,13.351,-78.48,-28.636
-0.74419,0.30172,-0.59595,13.721,-78.576,-29.229
0.65163,-0.68787,-0.31969,30.81,-78.519,-29.745
0.59089,-0.77753,-0.21516,30.358,-78.891,-29.957
0.45056,-0.88263,-0.134,29.567,-79.28,-30.261
0.73478,-0.5179,-0.43804,30.76,-78.215,-30.343
-0.70886,0.35326,-0.61052,14.139,-78.477,-29.631
-0.78955,0.21532,-0.57468,14.636,-78.568,-30.29
0.64102,-0.6907,-0.33472,30.149,-78.802,-30.676
0.54499,-0.74025,-0.39371,29.515,-79.004,-31.32
0.74434,-0.43953,-0.50277,30.234,-78.27,-31.236
0.46184,-0.80375,-0.37509,28.573,-79.34,-31.666
-0.77023,0.23448,-0.5931,15.067,-78.485,-30.898
-0.74066,0.080187,-0.66707,15.448,-78.736,-31.396
0.71117,-0.35849,-0.60475,29.745,-78.219,-31.982
0.54844,-0.6154,-0.56612,29.047,-78.692,-32.247
0.49424,-0.69846,-0.51757,28.257,-79.055,-32.554
0.6752,-0.27708,-0.68361,29.284,-78.005,-32.542
-0.67216,0.14315,-0.72644,15.923,-78.523,-31.94
-0.50892,-0.043745,-0.8597,16.607,-78.881,-32.385
0.59994,-0.39944,-0.6932,28.581,-78.181,-33.07
0.48355,-0.59397,-0.64294,27.978,-78.774,-33.121
0.46147,-0.63398,-0.62058,27.098,-78.942,-33.56
0.50056,-0.50041,-0.70642,27.595,-78.372,-33.67
-0.4935,0.13534,-0.85915,17.185,-78.352,-32.725
-0.47771,-0.013984,-0.87841,17.796,-78.824,-33.075
0.40728,-0.56346,-0.71878,26.98,-78.74,-33.83
0.1905,-0.49014,-0.85057,25.494,-79.006,-34.211
0.26425,-0.49799,-0.82594,26.113,-78.718,-34.222
0.3175,-0.43763,-0.84123,26.708,-78.273,-34.262
-0.37375,0.17382,-0.9111,19.48,-78.326,-33.861
-0.25772,0.18138,-0.94904,20.192,-78.246,-34.108
-0.16877,0.068696,-0.98326,20.883,-78.53,-34.25
-0.42227,0.13913,-0.89573,18.566,-78.39,-33.443
0.11074,-0.30693,-0.94527,25.739,-78.228,-34.511
0.037309,-0.23638,-0.97094,24.778,-78.381,-34.512
0.011522,-0.15699,-0.98753,23.727,-78.47,-34.541
-0.077503,-0.050167,-0.99573,22.704,-78.429,-34.506
-0.1478,0.047978,-0.98785,21.779,-78.413,-34.396
0.90956,0.40641,-0.086767,23.868,-77.319,-4.2486
0.38395,-0.66744,0.63805,29.034,-77.703,-3.8301
-0.013629,-0.71162,0.70243,28.445,-77.872,-3.8653
0.49513,-0.645,0.58209,29.322,-77.213,-3.6013
0.14468,-0.70633,0.69294,28.737,-77.318,-3.3556
0.56206,-0.60741,0.56138,29.531,-77.573,-4.1974
-0.4436,-0.62838,0.63903,27.765,-77.925,-4.1346
-0.40936,-0.64572,0.64458,27.851,-77.137,-3.3815
-0.70321,-0.48058,0.52396,27.18,-77.438,-4.3452
0.91585,0.36618,0.16471,23.985,-77.662,-4.7713
0.57802,-0.617,0.53405,29.875,-77.925,-4.8827
0.58113,-0.60016,0.54963,30.13,-77.322,-4.5532
0.5885,-0.61924,0.51981,30.46,-77.53,-5.1622
-0.72237,-0.46489,0.51192,26.781,-77.97,-5.4468
-0.69814,-0.47316,0.53733,26.81,-78.267,-5.6946
-0.7535,-0.41975,0.50601,26.732,-77.545,-5.1541
-0.58946,-0.50027,0.63425,26.315,-77.727,-5.8809
0.71986,0.15695,0.67614,24.334,-77.513,-5.4951
0.62797,-0.66235,0.40858,31.061,-77.972,-6.4164
0.66697,-0.69166,0.27705,31.195,-78.12,-6.9438
0.56457,-0.65993,0.49574,31.252,-77.252,-5.68
0.67696,-0.67321,0.2975,31.579,-77.685,-6.8106
-0.31336,-0.55332,0.77178,25.951,-78.018,-6.462
0.31895,-0.42074,0.84926,25.36,-77.769,-6.143
0.21329,-0.45869,0.86262,25.652,-78.02,-6.5236
0.7479,-0.64584,0.15344,31.71,-77.728,-7.2856
0.77323,-0.63324,0.033529,31.784,-77.684,-7.6876
0.83519,-0.52484,-0.16429,31.838,-77.592,-7.9988
0.81395,-0.58042,0.024294,32.097,-77.229,-7.3535
0.85169,-0.35042,-0.38965,32.146,-76.985,-8.0527
0.80632,-0.19965,-0.55676,31.761,-77.226,-8.515
0.69071,0.03888,-0.72208,31.295,-77.429,-9.0845
0.56725,0.27037,-0.7779,30.488,-77.576,-9.6395
0.61852,0.18907,-0.76268,30.302,-78.104,-10.015
-0.88223,-0.23573,-0.40755,21.771,-77.675,-9.3892
-0.67258,-0.43688,-0.59731,21.133,-76.711,-8.8763
-0.84613,-0.2474,-0.47208,21.688,-77.12,-9.5348
0.9805,-0.19164,-0.043514,18.978,-77.391,-9.3993
0.58131,0.29702,-0.75754,29.726,-77.727,-10.257
0.70265,0.16139,-0.693,28.908,-78.464,-11.234
0.71485,0.2352,-0.65854,28.948,-77.807,-10.98
0.76652,0.12413,-0.63011,28.512,-78.135,-11.589
-0.85054,-0.16997,-0.49768,22.067,-76.749,-10.313
-0.87695,-0.14497,-0.45819,22.654,-77.273,-11.286
0.97363,0.023445,0.22694,19.095,-77.275,-10.679
0.73297,-0.021174,-0.67993,28.201,-78.616,-12.008
0.78719,0.048077,-0.61484,28.064,-77.906,-12.205
-0.83723,-0.14112,-0.52832,23.055,-78.156,-11.803
-0.78451,-0.21456,-0.58182,23.354,-77.489,-12.471
0.90735,0.13514,0.39805,19.375,-77.679,-11.308
0.92272,0.02897,0.38438,19.358,-76.877,-11.493
0.48994,-0.76855,0.41146,33.974,-78.068,-13.103
0.48328,-0.73373,0.47758,34.212,-77.642,-12.729
0.16876,-0.6965,0.69743,33.311,-77.818,-12.442
0.63885,-0.68955,0.34116,34.463,-77.647,-13.181
-0.26133,-0.50545,0.82233,32.445,-77.721,-12.362
-0.4854,-0.33475,0.80767,31.905,-77.893,-12.706
-0.69402,-0.19019,0.69438,31.476,-77.779,-13.049
0.73324,-0.043083,-0.67861,27.493,-77.701,-12.822
0.55303,-0.19591,-0.8098,26.941,-77.698,-13.383
0.48073,-0.16182,-0.86181,26.654,-77.125,-13.692
-0.41587,-0.3089,-0.85536,24.419,-78.138,-13.188
-0.60895,-0.26612,-0.74723,23.95,-78.073,-12.934
-0.50585,-0.3179,-0.80191,24.267,-77.367,-13.395
0.82856,0.11534,0.54788,19.799,-77.543,-12.131
0.72566,0.11845,0.67778,20.543,-77.151,-13.045
0.76647,-0.61023,0.20034,34.669,-77.678,-13.896
0.81562,-0.51698,0.25982,34.646,-78.013,-14.5
0.75911,-0.64043,0.11663,35.028,-77.173,-13.311
0.88901,-0.44724,0.098184,34.878,-77.464,-14.239
-0.7903,-0.066225,0.60914,30.976,-77.604,-13.592
-0.83332,0.078593,0.54717,30.455,-77.163,-14.508
0.014331,-0.31518,-0.94892,25.59,-77.122,-13.996
0.71576,0.16232,0.67922,21.3,-77.063,-13.772
0.75209,0.1577,0.63991,21.816,-77.487,-14.264
0.84911,-0.45847,0.26233,34.888,-78.109,-15.451
0.9263,-0.30975,0.21451,34.949,-77.531,-15.064
-0.67775,0.28416,0.67816,30.041,-77.838,-14.777
-0.47602,0.41971,0.77282,29.088,-78.119,-15.418
-0.60577,0.2718,0.74777,29.518,-77.191,-15.564
0.88037,0.29966,0.36763,22.191,-76.945,-15.02
0.89438,0.37282,0.24718,22.532,-77.391,-15.638
0.89557,-0.30757,0.32148,35.188,-77.7,-15.891
-0.49271,0.37959,0.78304,28.565,-77.846,-15.829
-0.60587,0.32434,0.72644,28.127,-78.305,-15.882
-0.63178,0.087521,0.77019,27.565,-77.749,-16.615
0.84953,0.50798,0.14229,23.208,-78.227,-16.625
0.85821,0.51183,-0.038679,22.673,-77.371,-16.779
0.76325,-0.60812,0.21824,35.521,-77.978,-16.996
0.76694,-0.61253,0.19134,35.784,-77.726,-17.392
0.8441,-0.3388,0.41558,35.614,-77.491,-16.704
0.75858,-0.54058,0.36377,36.383,-77.026,-17.649
-0.81507,-0.25461,0.52042,26.909,-78.321,-17.25
-0.80721,-0.5169,0.28501,26.526,-78.199,-17.964
-0.69078,-0.30505,0.65556,26.543,-77.572,-17.464
-0.71528,-0.57623,0.39538,26.043,-77.634,-18.1
0.80077,0.57507,-0.16755,23.058,-78.024,-17.19
0.78451,0.52864,-0.32417,22.678,-77.724,-17.635
0.69283,-0.72108,-0.0051961,35.892,-77.751,-18.167
0.51755,-0.83316,-0.1949,35.158,-78.195,-18.81
0.71155,-0.70076,-0.051253,36.377,-77.152,-18.701
-0.71883,-0.69048,0.080727,26.212,-77.99,-18.744
-0.68541,-0.7049,0.18257,25.736,-77.534,-18.684
0.78146,0.47377,-0.40604,22.424,-77.861,-18.226
0.9257,0.31654,-0.2071,22.021,-77.665,-18.931
0.89608,0.36344,-0.25487,22.148,-77.081,-18.107
0.9887,-0.014126,0.14927,21.856,-76.726,-19.157
-0.64231,0.6455,-0.41324,11.212,-77.921,-16.542
-0.83161,0.55147,-0.065574,11.848,-77.656,-17.829
-0.28599,0.87545,-0.38962,10.286,-78.54,-16.881
-0.86803,0.1654,-0.46815,11.876,-77.081,-16.85
-0.95154,0.2299,-0.20425,12.197,-77.019,-17.55
0.62985,-0.75435,-0.18506,35.84,-77.638,-19.001
0.46651,-0.85189,-0.23801,34.889,-77.995,-19.892
0.54727,-0.80067,-0.24376,35.485,-77.713,-19.561
-0.74391,-0.66822,0.0095026,26.532,-78.285,-19.578
-0.61993,-0.78316,0.048385,25.73,-77.564,-19.552
0.96673,0.020061,0.25502,21.979,-77.334,-19.791
-0.87126,0.36268,0.33072,11.852,-77.414,-18.678
-0.94792,0.25252,0.19411,12.256,-76.764,-18.306
0.39911,-0.89869,-0.18182,34.173,-78.172,-20.47
0.45323,-0.88651,-0.093189,34.842,-77.805,-20.79
0.49958,-0.85622,-0.13158,35.424,-77.542,-20.347
-0.6705,-0.7338,0.10941,26.157,-77.937,-20.551
0.87138,-0.27797,0.40427,22.341,-77.661,-20.623
-0.78584,0.15162,0.59956,11.615,-76.933,-19.275
-0.80096,-0.058792,0.59583,10.641,-76.962,-20.443
0.382,-0.92391,-0.021816,34.383,-78.004,-21.374
0.44261,-0.89651,0.019407,34.881,-77.774,-21.364
0.44201,-0.89646,0.031316,35.389,-77.505,-21.327
-0.75785,-0.58007,0.29861,26.349,-78.301,-21.177
0.59106,-0.6747,0.44207,22.826,-77.672,-21.562
-0.97683,-0.14399,0.15831,10.012,-77.808,-21.577
0.39079,-0.91536,0.096904,34.922,-77.793,-21.973
0.2915,-0.95327,0.079382,34.172,-78.077,-22.332
0.44104,-0.88725,0.13519,35.68,-77.516,-22.381
0.2681,-0.96042,0.07562,33.309,-78.339,-22.714
-0.69747,-0.43152,0.57212,25.751,-78.391,-22.305
-0.56536,-0.74969,0.34399,25.66,-77.831,-21.691
-0.50189,-0.6203,0.60277,25.296,-78.045,-22.525
0.37502,-0.79476,0.4772,23.223,-77.66,-21.986
-0.94633,-0.184,-0.26573,10.129,-77.632,-22.698
0.36784,-0.9192,0.14056,35.068,-77.947,-23.061
0.26509,-0.95237,0.15074,34.14,-78.288,-23.516
0.51437,-0.85593,0.052996,36.081,-77.487,-23.602
-0.27541,-0.60095,0.75034,24.692,-78.182,-22.969
-0.18276,-0.85524,0.48493,24.672,-77.705,-22.387
0.1281,-0.76186,0.63495,23.856,-78.022,-22.891
0.1571,-0.85601,0.49251,23.768,-77.615,-22.207
-0.8923,-0.16239,-0.42122,10.542,-77.656,-23.599
0.45536,-0.88989,-0.027398,35.222,-78.045,-24.613
0.29039,-0.95354,0.080211,33.952,-78.524,-24.58
0.6206,-0.77142,-0.1406,36.251,-77.35,-24.685
0.44193,0.51482,-0.73462,15.147,-77.722,-23.997
0.34118,0.76695,-0.5435,15.167,-78.194,-24.396
0.76309,0.34928,-0.54378,14.686,-77.611,-24.398
0.57171,0.31407,-0.75796,15.066,-77.371,-23.855
0.068353,0.59858,-0.79814,15.805,-77.373,-23.597
0.6212,0.27887,-0.73235,15.21,-76.811,-23.577
-0.20196,0.7102,-0.67441,15.905,-78.059,-24.211
0.83004,0.061485,-0.5543,14.744,-76.917,-24.113
-0.82487,-0.084455,-0.55897,10.967,-77.706,-24.365
0.39899,-0.90976,-0.11465,34.356,-78.324,-25.653
0.58973,-0.76768,-0.25076,35.184,-77.79,-26.061
0.67282,-0.66242,-0.3294,36.021,-77.315,-25.596
-0.16444,0.89854,-0.40692,15.936,-78.433,-24.707
-0.25751,0.94504,-0.20147,16.539,-78.464,-25.494
0.23619,0.97104,-0.036014,15.311,-78.516,-25.487
-0.4769,0.70458,-0.52549,16.725,-77.797,-24.496
-0.51559,0.71454,-0.47286,17.155,-78.04,-25.27
0.61805,0.69171,-0.37357,14.202,-77.841,-25.51
0.82685,0.0093166,-0.56235,14.275,-77.038,-24.943
-0.829,0.079592,-0.55356,11.469,-77.701,-24.993
-0.71818,0.22769,-0.65756,11.833,-77.644,-25.581
0.5457,-0.77907,-0.30864,34.579,-78.012,-26.802
0.6815,-0.66319,-0.3094,35.077,-77.614,-26.682
0.76826,-0.36705,-0.52446,35.493,-77.096,-26.744
-0.36584,0.65637,-0.6598,18.386,-77.882,-26.218
-0.13836,0.81798,-0.55835,19.065,-78.182,-26.781
-0.15762,0.93571,-0.3156,18.104,-78.307,-26.695
-0.40871,0.81829,-0.40416,17.518,-78.162,-25.9
-0.64089,0.49919,-0.58316,17.779,-77.491,-25.379
-0.4279,0.37765,-0.82115,18.677,-77.431,-26.084
-0.24909,0.48904,-0.83594,19.18,-77.738,-26.42
-0.067307,0.99772,0.0047425,17.049,-78.418,-26.558
0.099321,0.96998,0.22198,15.871,-78.41,-26.517
0.26126,0.95146,0.1627,14.685,-78.132,-26.546
0.06008,0.9839,-0.16829,13.599,-77.839,-26.737
-0.02023,0.75698,-0.65313,13.033,-77.495,-26.306
0.46784,0.027432,-0.88339,13.455,-76.988,-25.73
-0.63709,0.52932,-0.5603,12.123,-77.967,-26.087
-0.35056,0.24622,-0.9036,12.473,-77.241,-25.881
0.64725,-0.61782,-0.44649,34.969,-77.581,-26.987
0.42482,-0.80149,-0.42088,33.988,-78.11,-27.367
0.58151,-0.64269,-0.4988,34.408,-77.907,-27.268
0.60183,-0.55127,-0.57784,34.532,-77.522,-27.503
-0.35865,0.31808,-0.87761,20.404,-77.667,-26.686
-0.42339,0.64162,-0.63958,20.89,-78.088,-27.21
-0.20155,0.62512,-0.75406,19.909,-78.018,-26.712
-0.1058,0.9302,-0.35148,19.865,-78.402,-27.367
-0.2796,0.18632,-0.94187,19.737,-77.447,-26.453
-0.34124,-0.083684,-0.93624,20.318,-77.243,-26.588
-0.57976,0.019732,-0.81455,20.89,-77.383,-26.872
0.013849,0.9876,-0.15638,18.815,-78.445,-27.421
0.10359,0.98763,0.11774,17.719,-78.383,-27.43
0.15797,0.92878,0.33529,16.566,-78.182,-27.435
0.096389,0.93169,0.35023,15.267,-77.845,-27.629
-0.051038,0.98805,0.14544,14.101,-77.789,-27.46
-0.471,0.85095,-0.23246,13.205,-78.002,-27.657
0.53282,-0.57415,-0.62166,33.953,-77.787,-27.856
0.38418,-0.73438,-0.55955,33.523,-78.024,-27.93
0.38343,-0.74075,-0.55161,32.842,-78.071,-28.293
0.50597,-0.46349,-0.72744,33.578,-77.37,-28.371
-0.71432,0.39603,-0.57697,21.553,-77.925,-27.615
-0.55328,0.76051,-0.33986,21.456,-78.211,-27.889
-0.17329,0.96805,-0.18125,20.744,-78.5,-28.133
-0.74063,0.022357,-0.67154,21.452,-77.494,-27.427
-0.89878,0.23733,-0.3686,21.968,-77.65,-28.248
0.07897,0.99585,0.045176,19.567,-78.559,-28.171
0.20528,0.93628,0.28503,18.466,-78.37,-28.195
0.23007,0.86118,0.45324,17.322,-77.985,-28.32
0.17235,0.8811,0.4404,16.216,-77.716,-28.209
0.031374,0.92591,0.37645,15.531,-77.542,-28.416
-0.14248,0.9685,0.2042,14.93,-77.526,-28.462
-0.17264,0.98381,0.048102,14.331,-77.662,-28.214
-0.18474,0.96892,0.16452,15.356,-77.339,-29.003
-0.43929,0.88445,-0.1574,13.683,-77.812,-28.124
-0.49868,0.81766,-0.28768,13.871,-77.847,-28.54
0.48308,-0.55211,-0.67956,32.867,-77.622,-28.666
0.48573,-0.60352,-0.63232,32.302,-77.829,-28.904
0.47418,-0.39594,-0.78637,32.724,-77.292,-29.014
-0.58018,0.80128,-0.14605,21.595,-78.286,-28.505
-0.25248,0.95302,0.16736,21.201,-78.499,-28.995
-0.65044,0.74809,0.1315,22.019,-77.94,-29.416
0.10888,0.94717,0.30168,20.242,-78.513,-29.01
0.28084,0.84246,0.45976,19.16,-78.228,-28.932
0.27372,0.79453,0.54204,18.23,-77.92,-28.829
0.17313,0.86336,0.47396,16.646,-77.508,-28.8
0.068016,0.91126,0.40619,15.988,-77.399,-28.768
0.169,0.81474,0.55465,17.477,-77.358,-29.268
-0.66796,0.51672,-0.53557,13.839,-78.277,-29.179
-0.52127,0.8072,-0.27695,14.346,-77.746,-29.101
-0.69959,0.54717,-0.45954,14.726,-77.93,-30.051
0.56589,-0.39444,-0.72401,31.989,-77.525,-29.355
0.75296,-0.3879,-0.53159,31.215,-77.856,-30.032
0.72389,-0.27765,-0.63158,31.509,-77.505,-29.814
-0.033786,0.839,0.54309,20.905,-78.138,-29.809
0.27387,0.76587,0.58175,19.762,-77.904,-29.745
0.30746,0.7476,0.5887,18.673,-77.564,-29.503
-0.73973,0.38943,-0.54876,14.916,-78.124,-30.502
0.79272,-0.16392,-0.58714,31.095,-77.531,-30.362
0.80928,-0.099134,-0.579,30.685,-77.59,-31.019
-0.64762,0.61178,-0.45422,15.404,-77.712,-30.693
-0.71787,0.37294,-0.58786,15.566,-78.106,-31.347
0.75281,0.051969,-0.65618,30.127,-77.54,-31.671
0.78378,0.095864,-0.61359,29.607,-77.457,-32.25
-0.59826,0.60131,-0.52964,16.329,-77.382,-31.551
-0.54308,0.31035,-0.78022,16.583,-78.025,-32.31
0.7282,0.079619,-0.68073,29.146,-77.335,-32.823
0.61308,-0.32409,-0.72049,28.199,-77.76,-33.587
0.75017,0.055958,-0.65888,28.605,-77.107,-33.393
-0.45235,0.33636,-0.82598,17.885,-77.904,-33.016
-0.41767,0.56953,-0.70795,17.325,-77.36,-32.334
-0.36957,0.67832,-0.63506,18.298,-77.234,-32.734
-0.40369,0.45689,-0.79265,18.504,-77.597,-33.169
0.6063,-0.1389,-0.78301,27.889,-77.314,-34.049
0.46051,-0.38817,-0.79828,27.351,-77.839,-34.197
0.34202,-0.1386,-0.92942,27.054,-77.291,-34.522
-0.29941,0.4747,-0.82766,20.044,-77.505,-33.779
-0.3382,0.5288,-0.77845,19.155,-77.466,-33.395
-0.20893,0.31749,-0.92496,20.62,-77.798,-34.071
0.095246,-0.12892,-0.98707,26.122,-77.389,-34.704
-0.049415,-0.063862,-0.99673,25.134,-77.457,-34.651
-0.05887,0.020376,-0.99806,24.153,-77.534,-34.593
-0.12447,0.12397,-0.98445,23.179,-77.541,-34.535
-0.19126,0.20688,-0.95949,22.255,-77.563,-34.373
-0.2365,0.32085,-0.91712,21.338,-77.571,-34.156
0.53432,-0.66703,0.51921,29.666,-76.759,-3.3805
0.389,-0.71716,0.57823,29.187,-76.829,-3.0075
0.56796,-0.63327,0.52573,29.886,-77.006,-3.9241
0.52631,-0.67225,0.52066,29.673,-76.392,-2.8941
0.3328,-0.70814,0.62272,29.151,-76.269,-2.2567
0.56257,-0.65165,0.50879,30.347,-76.321,-3.5541
0.0051261,-0.77322,0.63412,28.574,-76.821,-2.7934
-0.18189,-0.72455,0.66479,28.375,-76.432,-2.3138
-0.31867,-0.71295,0.62462,28.131,-76.693,-2.7469
-0.5619,-0.56066,0.60822,27.693,-76.276,-2.6595
-0.70467,-0.49321,0.51009,27.224,-76.445,-3.3087
0.55926,-0.6293,0.53964,30.424,-76.81,-4.3107
-0.73034,-0.47316,0.49266,27.084,-76.832,-3.8913
0.8919,0.33324,0.30572,23.806,-77.057,-4.9004
0.55268,-0.63213,0.5431,30.704,-77.085,-4.847
0.54008,-0.65121,0.53313,31.188,-76.425,-4.5959
0.53783,-0.65358,0.53251,31.78,-76.55,-5.3563
-0.76456,-0.40205,0.50378,26.514,-76.624,-4.7544
-0.69892,-0.44256,0.56183,26.359,-77.149,-5.4227
0.6401,0.17295,0.74857,24.022,-76.697,-5.4178
0.4716,-0.019302,0.8816,24.017,-76.057,-5.5079
0.56733,-0.64323,0.51419,31.923,-76.817,-5.7617
0.67516,-0.66814,0.31265,32.071,-77.041,-6.3119
0.67409,-0.61363,0.41117,32.426,-76.275,-5.7414
0.75109,-0.64201,0.15392,32.575,-76.486,-6.6069
-0.44334,-0.41477,0.79462,25.831,-76.772,-5.6501
0.14743,-0.14361,0.97859,24.75,-76.57,-5.7011
0.80135,-0.5796,-0.148,32.765,-76.28,-7.1448
0.81122,-0.31928,-0.48988,32.581,-76.25,-7.7541
0.65843,0.0067732,-0.75261,31.987,-76.38,-8.4019
0.59436,0.10479,-0.79734,31.499,-76.796,-8.8242
-0.65192,-0.55808,-0.51337,20.965,-77.347,-8.0945
-0.36269,-0.75202,-0.55039,20.546,-77.637,-7.3372
-0.29585,-0.67143,-0.67945,20.436,-76.883,-8.1396
0.39844,0.32346,-0.85827,30.801,-76.623,-9.1488
0.54885,0.38426,-0.74236,29.931,-77.23,-9.872
0.48024,0.42911,-0.765,29.936,-76.679,-9.5614
0.58386,0.40794,-0.70192,29.551,-76.923,-9.9948
-0.33105,-0.56052,-0.75909,20.567,-76.15,-8.8851
-0.57169,-0.4408,-0.69201,21.044,-76.054,-9.2143
-0.76026,-0.27723,-0.58749,21.61,-75.99,-9.9139
0.18715,-0.65747,-0.72987,19.94,-76.284,-8.6182
0.82675,-0.42639,-0.36697,19.405,-76.208,-9.2806
0.68132,0.43907,-0.58568,28.895,-76.66,-10.477
0.82134,0.26612,-0.50456,28.257,-76.974,-11.584
-0.81969,-0.2158,-0.5306,21.995,-76.241,-10.344
-0.86267,-0.17363,-0.47503,22.229,-76.005,-10.865
0.98268,-0.17388,0.064046,19.178,-76.29,-10.586
0.32611,-0.69826,0.63724,34.444,-76.94,-11.947
0.13771,-0.63859,0.75712,33.749,-77.214,-11.93
0.56832,-0.71632,0.40483,34.903,-76.95,-12.323
0.42181,-0.63744,0.64478,35.057,-76.225,-11.486
0.0031794,-0.56373,0.82595,34.113,-76.472,-11.454
0.6578,-0.68684,0.30912,35.451,-76.432,-12.398
-0.14559,-0.49108,0.85886,32.933,-77.279,-11.983
-0.18212,-0.38375,0.9053,33.231,-76.615,-11.62
-0.30822,-0.3839,0.87041,32.488,-77.245,-12.105
-0.42083,-0.31761,0.84972,32.32,-76.715,-11.963
-0.48374,-0.37374,0.7914,32.22,-77.207,-12.196
0.80486,0.12286,-0.58061,27.895,-77.297,-12.322
-0.87097,-0.19958,-0.44898,22.985,-76.931,-12.024
-0.88272,-0.17782,-0.43495,22.748,-76.428,-11.772
0.94004,-0.063443,0.33512,19.428,-76.016,-11.633
0.75127,-0.65581,0.074204,35.587,-76.478,-12.887
-0.66979,-0.2849,0.68573,31.681,-77.047,-12.582
-0.76794,-0.15643,0.62112,31.258,-77.256,-13.15
0.8428,0.16092,-0.51362,27.601,-76.63,-12.574
0.74285,-0.038656,-0.66834,27.217,-77.147,-13.219
0.75116,0.050333,-0.6582,27.087,-76.545,-13.361
-0.71152,-0.29734,-0.63665,23.593,-76.934,-12.994
-0.84231,-0.23495,-0.4851,23.139,-76.497,-12.563
-0.66796,-0.31973,-0.67202,23.694,-76.281,-13.415
0.82797,0.072284,0.5561,19.813,-76.49,-12.337
0.78748,0.17444,0.59114,20.356,-75.957,-13.119
0.87907,-0.42181,-0.22207,35.31,-76.619,-13.761
0.95725,-0.28925,-0.0024151,35.096,-76.89,-14.506
0.81649,-0.5249,-0.24047,35.673,-76.289,-13.291
0.90389,-0.24837,-0.34829,35.396,-76.029,-14.084
-0.84555,-0.22675,0.48336,30.931,-76.576,-13.435
-0.91596,-0.19911,0.34839,30.401,-76.071,-14.46
0.57104,-0.016535,-0.82075,26.483,-76.116,-13.924
0.1407,-0.23932,-0.96069,25.62,-76.118,-14.262
-0.32157,-0.33888,-0.88417,24.684,-76.263,-14.085
0.72103,0.25596,0.6439,20.968,-76.398,-13.679
0.80138,0.36838,0.47125,21.68,-76.261,-14.579
0.93252,-0.15196,0.32758,35.252,-77.093,-15.768
0.96306,0.22079,0.15415,35.164,-76.227,-15.509
-0.82631,0.022511,0.56277,30.131,-76.415,-15.14
-0.86621,-0.2049,0.45574,30.05,-75.644,-15.121
0.84961,0.4665,0.24603,22.042,-76.448,-15.151
0.88815,0.45293,0.077726,22.041,-76.217,-15.908
0.80242,-0.14355,0.57924,35.848,-76.6,-16.761
-0.72501,-0.039001,0.68763,29.722,-75.965,-15.625
-0.44899,0.18864,0.8734,28.991,-76.573,-16.134
